,task_id,hash,native_id,process,tag,name,hostname,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,env,CPU_energy_consumption,DRAM_energy_consumption,energy_consumption,avg_power,cpu_model
195,193,1a/20c72b,nf-1a20c72b45c3ef4a170c2518796abde2-7bdb6,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_182036_19970529_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_182036_19970529_20200910_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501447804,1760501452000,1760501453000,1000,126.0,-,60.2,0.0,2.9,3.9,3040870.4,4089446.4,0.4565,0.0252,891,34,0.0,0.044,2,3,PYTHONNOUSERSITE=1,107.566986,14.685322999999999,122.252309,122.252309,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
196,195,55/6613ea,nf-556613eafe4f391525205a93ae8b465c-6c6d2,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_182036_19980719_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_182036_19980719_20200908_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501447953,1760501453000,1760501454000,1000,111.0,-,60.4,0.0,14.1,160.4,14784921.6,168296448.0,0.4576,0.0252,891,34,0.0,0.044,3,0,PYTHONNOUSERSITE=1,101.868026,14.472545,116.340571,116.340571,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
197,201,06/12d863,nf-0612d863b8f3bc042baff5e9f18c720c-990ed,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_182036_19980905_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_182036_19980905_20200908_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501448485,1760501453000,1760501453000,0,119.0,-,66.5,0.0,2.9,3.9,3040870.4,4089446.4,0.4576,0.0252,891,34,0.0,0.044,2,1,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
198,200,23/6d0a93,nf-236d0a93caeabfac04f6f13a779adde3-a0714,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_182036_19980601_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_182036_19980601_20200909_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501448540,1760501452000,1760501453000,1000,186.0,-,46.4,0.0,2.9,3.9,3040870.4,4089446.4,0.4565,0.0252,891,34,0.0,0.044,4,5,PYTHONNOUSERSITE=1,107.566986,14.685322999999999,122.252309,122.252309,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
199,204,d2/956f4c,nf-d2956f4ced702a640178883f7e3d7c54-7c59c,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_182036_19970614_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_182036_19970614_20200910_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501448745,1760501454000,1760501454000,0,122.0,-,64.6,0.0,14.1,160.4,14784921.6,168296448.0,0.4576,0.0252,891,34,0.0,0.044,3,1,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
200,206,ce/e1d04f,nf-cee1d04f351e0de78ddb144a4c0b4f26-46701,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_182036_19971223_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_182036_19971223_20200909_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501448880,1760501455000,1760501455000,0,139.0,-,54.7,0.0,2.8,3.9,3040870.4,4089446.4,0.4565,0.0252,891,34,0.0,0.044,2,2,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
201,207,5d/3108a6,nf-5d3108a6c1df2cace5d16d5bd675ce3f-8a162,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_182036_19970817_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_182036_19970817_20200910_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501448931,1760501452000,1760501452000,0,155.0,-,51.0,0.0,2.9,3.9,3040870.4,4089446.4,0.4565,0.0252,891,34,0.0,0.044,6,6,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
202,76,e0/4f001e,nf-e04f001ef0d11fe6e67be0df4523c7f5-ac121,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_181036_19980626_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_181036_19980626_20200909_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501433878,1760501455000,1760501455000,0,139.0,-,47.9,0.0,2.9,3.9,3040870.4,4089446.4,0.4565,0.0252,891,34,0.0,0.044,2,2,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
203,75,f2/2142eb,nf-f22142eb5a9adb4e6fc17c14c3b11478-edabf,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_182035_19971121_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_182035_19971121_20200909_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501433855,1760501461000,1760501461000,0,118.0,-,56.3,0.0,13.9,160.4,14575206.4,168296448.0,0.4576,0.0252,891,34,0.0,0.044,3,0,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
204,81,8d/17c711,nf-8d17c7119871d8a6b421dc19468f4921-2ce71,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_181036_19971029_20211128_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_181036_19971029_20211128_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501434019,1760501463000,1760501463000,0,140.0,-,54.0,0.0,2.9,3.9,3040870.4,4089446.4,0.4565,0.0252,891,34,0.0,0.044,2,2,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
205,83,9f/68921a,nf-9f68921a4de4a99a45c792c680ee625a-753d6,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_181036_19970709_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_181036_19970709_20200910_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501434045,1760501479000,1760501479000,0,151.0,-,57.3,0.0,2.9,3.9,3040870.4,4089446.4,0.4565,0.0252,891,34,0.0,0.044,2,2,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
206,99,09/6d52fe,nf-096d52fee90219705df2ed5aa97f4847-9027f,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_181036_19980407_20211129_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_181036_19980407_20211129_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501434475,1760501478000,1760501478000,0,116.0,-,65.0,0.0,14.0,160.4,14680064.0,168296448.0,0.4576,0.0252,891,34,0.0,0.044,3,0,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
207,100,f3/5d8c68,nf-f35d8c6897de56066586e0d189d4aabf-37ba1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_181036_19980712_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_181036_19980712_20200909_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501434499,1760501482000,1760501483000,1000,124.0,-,69.6,0.0,14.9,160.4,15623782.4,168296448.0,0.4576,0.0252,891,34,0.0,0.044,3,0,PYTHONNOUSERSITE=1,134.957419,15.65109,150.608509,150.608509,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
208,102,3f/7fe34b,nf-3f7fe34b539b447b161396ed50a7ef03-3b301,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_181036_19980610_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_181036_19980610_20200909_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501434528,1760501482000,1760501483000,1000,143.0,-,54.2,0.0,2.8,3.9,2936012.8,4089446.4,0.4565,0.0252,891,34,0.0,0.044,2,2,PYTHONNOUSERSITE=1,135.38216,17.009821,152.391981,152.391981,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
209,104,1b/68fddb,nf-1b68fddb70b68496314cc64e901a2eed-10a72,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_181036_19981203_20211129_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_181036_19981203_20211129_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,4000,-,6442450944.0,1,1760501434548,1760501492000,1760501492000,0,107.0,-,62.7,0.0,14.1,160.4,14784921.6,168296448.0,0.4576,0.0252,891,34,0.0,0.044,3,1,PYTHONNOUSERSITE=1,0.0,0.0,0.0,0.0,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
210,242,88/e77c0f,nf-88e77c0fc992b31876b46ebe54733070-470ff,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_183035_19980405_20211129_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_183035_19980405_20211129_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501452050,1760501454000,1760501610000,156000,157000,-,187.2,1.6,4000.0,7000.0,4294967296.0,7516192768.0,87.0,16.7,10034,671,0.0,16.9,755,654,PYTHONNOUSERSITE=1,20575.899596,2536.539784,23112.43938,148.1566626923077,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
211,259,0a/108030,nf-0a1080301c26a96c5757bd58b2cb5945-6ce00,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_182035_19980719_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_182035_19980719_20200908_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501453554,1760501454000,1760501629000,175000,175000,-,184.4,1.7,4300.0,7400.0,4617089843.2,7945689497.6,88.5,110.9,10363,4076,0.0,111.7,568,469,PYTHONNOUSERSITE=1,23031.955076,2841.0224679999997,25872.977543999998,147.84558596571426,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
212,265,d7/9a6a97,nf-d79a6a97d16ddf60305d1c8f3b3913ee-5ff2e,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_182035_19970817_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_182035_19970817_20200910_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501453978,1760501455000,1760501636000,181000,181000,-,180.7,1.7,4300.0,7400.0,4617089843.2,7945689497.6,83.1,111.4,9976,4088,0.0,112.2,634,428,PYTHONNOUSERSITE=1,23830.166229,2943.0582139999997,26773.224443,147.9183670883978,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
213,291,08/a1d59a,nf-08a1d59ad88ae2bed45b2b1a90e391bb-6700f,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_182035_19980804_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_182035_19980804_20200908_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501457729,1760501458000,1760501634000,176000,176000,-,186.1,1.7,4300.0,7400.0,4617089843.2,7945689497.6,84.9,110.0,10159,4048,4.4,110.8,1859,918,PYTHONNOUSERSITE=1,23672.711858,3074.1829169999996,26746.894774999997,151.9709930397727,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
214,237,4f/4a6714,nf-4f4a6714455499fcb4cedf7dbbb9c466-3c4b2,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_183035_19970301_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_183035_19970301_20200910_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501451195,1760501457000,1760501642000,185000,185000,-,184.9,1.6,4000.0,7000.0,4294967296.0,7516192768.0,116.2,15.4,10497,572,0.0,15.5,661,582,PYTHONNOUSERSITE=1,24400.885226,3012.815014,27413.70024,148.18216345945945,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
215,261,33/8464f3,nf-338464f3efbb897b89a8792783332db8-30431,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_182035_19970902_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_182035_19970902_20200909_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501453687,1760501454000,1760501647000,193000,192000,-,178.4,1.7,4300.0,7400.0,4617089843.2,7945689497.6,83.2,107.6,10013,3965,8.2,108.3,1255,763,PYTHONNOUSERSITE=1,25891.64026,3367.3812989999997,29259.021559,151.60114797409327,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
216,274,da/4a461f,nf-da4a461f8a60c073b8f9d60bc5936ca5-75aec,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181036_19980813_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181036_19980813_20200908_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501456217,1760501457000,1760501644000,187000,187000,-,186.0,1.7,4200.0,7300.0,4509715660.8,7838315315.2,94.9,200.1,10652,7260,8.9,201.3,2467,1373,PYTHONNOUSERSITE=1,25138.529884,3267.5124,28406.042284,151.90396943315508,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
217,226,69/58f372,nf-6958f372121364a7ba08a32ff1207e2a-6f135,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_183035_19970824_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_183035_19970824_20200910_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501450323,1760501456000,1760501745000,289000,289000,-,154.0,1.6,4000.0,7000.0,4294967296.0,7516192768.0,137.3,20.9,10473,804,0.0,21.1,559,721,PYTHONNOUSERSITE=1,38880.84889,5200.915306,44081.764196000004,152.5320560415225,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
218,308,7a/b54e6d,nf-7ab54e6d8426a6368389260a08969a10-c539a,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19970725_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19970725_20200910_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501486238,1760501613000,1760501763000,150000,150000,-,130.5,1.1,2800.0,3200.0,3006477107.2,3435973836.8,128.3,0.013900000000000001,9904,24,0.0,0.036,251,1017,PYTHONNOUSERSITE=1,19926.80116,2628.785336,22555.586496,150.37057664,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
219,236,4e/fa252c,nf-4efa252ccd93aead2a0d476505b5c74f-af9cf,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_183035_19971112_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_183035_19971112_20200909_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501450929,1760501452000,1760501782000,330000,330000,-,154.3,1.6,4000.0,7000.0,4294967296.0,7516192768.0,109.7,19.2,10652,748,1.1,19.4,639,705,PYTHONNOUSERSITE=1,44302.860706,5986.131947,50288.992653,152.39088682727274,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
220,309,6a/09fede,nf-6a09fede18b909245397c524f2e1b732-bbeca,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19980914_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19980914_20200908_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501486343,1760501632000,1760501819000,187000,187000,-,180.7,1.7,4200.0,7300.0,4509715660.8,7838315315.2,76.3,66.6,9750,2479,0.0,67.1,2044,1200,PYTHONNOUSERSITE=1,25017.965678,3305.021789,28322.987467,151.45982602673797,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
221,315,ab/0a0a2c,nf-ab0a0a2c18ba547268c8b1d824be0c58-aaf9d,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19971029_20211128_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19971029_20211128_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501647056,1760501647000,1760501842000,195000,194000,-,179.6,1.7,4200.0,7300.0,4509715660.8,7838315315.2,83.0,73.0,10027,2684,4.0,73.5,877,531,PYTHONNOUSERSITE=1,26292.222975,3767.035736,30059.258711000002,154.1500446717949,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
222,316,56/979a79,nf-56979a792a15d3505550acee5f6b9f57-c3baa,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19970709_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19970709_20200910_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501648179,1760501649000,1760501848000,199000,198000,-,181.5,1.7,4200.0,7300.0,4509715660.8,7838315315.2,85.0,71.0,10300,2630,0.0,71.5,739,395,PYTHONNOUSERSITE=1,26838.982806,3848.8735389999997,30687.856345,154.2103333919598,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
223,284,41/6daef5,nf-416daef59b40c21b3f0abbeed58cc604-f6eb9,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19981101_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19981101_20200908_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501457220,1760501458000,1760501871000,413000,413000,-,141.3,1.7,4200.0,7400.0,4509715660.8,7945689497.6,111.8,64.9,10975,2376,0.0,65.4,677,2010,PYTHONNOUSERSITE=1,54985.687605,7027.506541,62013.194146,150.15301246004844,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
224,313,6d/505d6f,nf-6d505d6fdfa4053871944eddc4d206e8-dfde5,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19970130_20200911_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19970130_20200911_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501637929,1760501638000,1760501880000,242000,242000,-,183.5,1.7,4200.0,7400.0,4509715660.8,7945689497.6,118.7,44.6,10773,1617,0.0,44.9,1314,1623,PYTHONNOUSERSITE=1,32438.994652999998,4250.711775,36689.706428,151.61035714049586,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
225,310,a8/44bb0d,nf-a844bb0db6ad803ff051e3eaa90cbe6b-76cf4,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19970303_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19970303_20200910_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501496238,1760501636000,1760501883000,247000,247000,-,166.0,1.7,4200.0,7400.0,4509715660.8,7945689497.6,100.7,60.9,10374,2165,0.0,61.2,1023,462,PYTHONNOUSERSITE=1,33297.005397,4752.737991,38049.743388,154.04754408097168,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
226,314,79/20a0c7,nf-7920a0c73c3c1d94d4c720b03a19009d-ea2da,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19971216_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19971216_20200909_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501638708,1760501644000,1760501896000,252000,252000,-,178.5,1.7,4200.0,7300.0,4509715660.8,7945689497.6,103.0,62.3,10359,2261,0.0,62.7,1313,1489,PYTHONNOUSERSITE=1,33831.950866,4428.485197999999,38260.436064,151.82712723809524,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
227,307,ec/eca8dc,nf-ececa8dcfc33a332f154a887e1b34166-ed8f3,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19970623_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19970623_20200910_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501481333,1760501765000,1760501961000,196000,196000,-,179.6,1.7,4200.0,7300.0,4509715660.8,7838315315.2,77.1,64.3,9933,2407,0.0,64.8,753,450,PYTHONNOUSERSITE=1,26384.145774,3418.2127339999997,29802.358508,152.05284953061226,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
228,306,18/ac4ea0,nf-18ac4ea062e5bf03f9d410f1cb3328bf-22e4e,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_181035_19970911_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_181035_19970911_20200910_02_T1),hu-worker-c37,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501481260,1760501747000,1760501959000,212000,212000,-,172.1,1.7,4200.0,7300.0,4509715660.8,7838315315.2,81.3,70.3,9860,2598,0.0,70.8,1542,701,PYTHONNOUSERSITE=1,28596.754246,4140.4671499999995,32737.221396,154.42085564150943,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
229,212,aa/b25c41,nf-aab25c414a86071bfe86bf54c369781c-ebc84,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS,LT05_L1TP_183035_19980421_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_PREPROCESS (LT05_L1TP_183035_19980421_20200909_02_T1),hu-worker-c38,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,6,8000,-,38654705664.0,1,1760501449237,1760501821000,1760502005000,184000,183000,-,176.0,1.6,4000.0,7000.0,4294967296.0,7516192768.0,84.7,19.2,10023,748,0.0,19.3,986,948,PYTHONNOUSERSITE=1,24759.024323999998,3243.638281,28002.662604999998,152.18838372282607,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz
